instance_id,repo,primary_image,primary_exists_locally,fallback_image,fallback_exists_locally,selected_image,selected_source,selected_image_runnable,selected_image_id,selected_repo_tags,selected_repo_digests
scipy__scipy-14703@23a2014,scipy/scipy,reviewbench/scipy__scipy-14703,True,ghcr.io/c-crab-benchmark/scipy__scipy-14703,False,reviewbench/scipy__scipy-14703,primary,,sha256:6f6b7af735f25868536c12089c37bade04a26f5dc28e7b437e14082ce333c295,reviewbench/scipy__scipy-14703:latest,
pandas-dev__pandas-34056@d001e97,pandas-dev/pandas,reviewbench/pandas-dev__pandas-34056,True,ghcr.io/c-crab-benchmark/pandas-dev__pandas-34056,False,reviewbench/pandas-dev__pandas-34056,primary,,sha256:d8217275d8687ac6180b1adf1c5f9462ad20959d2255eaaf8a7cff3ff6acc5ef,reviewbench/pandas-dev__pandas-34056:latest,
pandas-dev__pandas-25008@2cdd367,pandas-dev/pandas,reviewbench/pandas-dev__pandas-25008,True,ghcr.io/c-crab-benchmark/pandas-dev__pandas-25008,False,reviewbench/pandas-dev__pandas-25008,primary,,sha256:269837c59ff449162c8cd47b15dfb0f864eb7ccaf693ced28effbd65337f84ad,reviewbench/pandas-dev__pandas-25008:latest,
pandas-dev__pandas-35231@2f4902c,pandas-dev/pandas,reviewbench/pandas-dev__pandas-35231,True,ghcr.io/c-crab-benchmark/pandas-dev__pandas-35231,False,reviewbench/pandas-dev__pandas-35231,primary,,sha256:3ab90c9474fae5957799663834d6ddada96e8b40fe70bb1fed878779a93a1bfe,reviewbench/pandas-dev__pandas-35231:latest,
matplotlib__matplotlib-26151@c6a1bf5,matplotlib/matplotlib,reviewbench/matplotlib__matplotlib-26151,False,ghcr.io/c-crab-benchmark/matplotlib__matplotlib-26151,True,ghcr.io/c-crab-benchmark/matplotlib__matplotlib-26151,fallback,,sha256:7bd7fab11e4ba7128edbdbd3cf31bba884dfbd779f29bd4306d3752ecc7ab4ef,ghcr.io/c-crab-benchmark/matplotlib__matplotlib-26151:latest,ghcr.io/c-crab-benchmark/matplotlib__matplotlib-26151@sha256:1f338d67c62d1987010d99f79f04f8fb0cda59e2f8dcbfda70c0ecca748c6e34
goauthentik__authentik-13602@50ea3f3,goauthentik/authentik,reviewbench/goauthentik__authentik-13602,False,ghcr.io/c-crab-benchmark/goauthentik__authentik-13602,True,ghcr.io/c-crab-benchmark/goauthentik__authentik-13602,fallback,,sha256:cd3bfc1afc35c9c15481b6d8dab956fe46ff25517774da7669d4d919397e13ca,ghcr.io/c-crab-benchmark/goauthentik__authentik-13602:latest,ghcr.io/c-crab-benchmark/goauthentik__authentik-13602@sha256:76aa2ac10437b66dbaaecbb38e36c0c26064d8baaefdbfa810a34e5e864825c9
pandas-dev__pandas-18604@8c9061b,pandas-dev/pandas,reviewbench/pandas-dev__pandas-18604,True,ghcr.io/c-crab-benchmark/pandas-dev__pandas-18604,False,reviewbench/pandas-dev__pandas-18604,primary,,sha256:c2020f0b5e5cf8b869416fd838d3b99b21288dbf38dd559b8f515b32a69c4a02,reviewbench/pandas-dev__pandas-18604:latest,
pandas-dev__pandas-16428@0bdc8ed,pandas-dev/pandas,reviewbench/pandas-dev__pandas-16428,True,ghcr.io/c-crab-benchmark/pandas-dev__pandas-16428,False,reviewbench/pandas-dev__pandas-16428,primary,,sha256:14c885dceaa5879f8f832f0fa3e02e8ffbd2fdcd93302b66ebb916e306d0069e,reviewbench/pandas-dev__pandas-16428:latest,
scikit-learn__scikit-learn-15277@594e3a6,scikit-learn/scikit-learn,reviewbench/scikit-learn__scikit-learn-15277,False,ghcr.io/c-crab-benchmark/scikit-learn__scikit-learn-15277,True,ghcr.io/c-crab-benchmark/scikit-learn__scikit-learn-15277,fallback,,sha256:1589f9ea14d51f7b972b7c914d9f4a188596ac8e18d620e7abc42c5a8f4d549c,ghcr.io/c-crab-benchmark/scikit-learn__scikit-learn-15277:latest,ghcr.io/c-crab-benchmark/scikit-learn__scikit-learn-15277@sha256:ba08919e61cc66d7d103a479ae33d3f91e141e4c722b13c40bd7bf0059804183
pandas-dev__pandas-18440@65fbc91,pandas-dev/pandas,reviewbench/pandas-dev__pandas-18440,True,ghcr.io/c-crab-benchmark/pandas-dev__pandas-18440,False,reviewbench/pandas-dev__pandas-18440,primary,,sha256:6e839d4ee2c4ac89311fd2fb3210dc4d705e2ce6fc2b54b1b95e22ff28f1b9f0,reviewbench/pandas-dev__pandas-18440:latest,
scipy__scipy-10423@df1fef2,scipy/scipy,reviewbench/scipy__scipy-10423,True,ghcr.io/c-crab-benchmark/scipy__scipy-10423,False,reviewbench/scipy__scipy-10423,primary,,sha256:237603322b21e20d045cb7b9a41c38b30e988d40254ee0892a01a480e18dbbe8,reviewbench/scipy__scipy-10423:latest,
pandas-dev__pandas-35284@644bdf7,pandas-dev/pandas,reviewbench/pandas-dev__pandas-35284,False,ghcr.io/c-crab-benchmark/pandas-dev__pandas-35284,True,ghcr.io/c-crab-benchmark/pandas-dev__pandas-35284,fallback,,sha256:b61e934c42c3d54a970f506a47728561100c2d546aa26a1d16b90e042cf3411e,ghcr.io/c-crab-benchmark/pandas-dev__pandas-35284:latest,ghcr.io/c-crab-benchmark/pandas-dev__pandas-35284@sha256:853b2f733c4d4f016e0920508b29ad4608149af9ad1a270d1435bad1729e5b8b
intel__ipex-llm-5097@9525134,intel/ipex-llm,reviewbench/intel__ipex-llm-5097,True,ghcr.io/c-crab-benchmark/intel__ipex-llm-5097,False,reviewbench/intel__ipex-llm-5097,primary,,sha256:8f23ebb78351a1a58239239d5fdcc51cd6ee42364115c5b849605f73743d7231,reviewbench/intel__ipex-llm-5097:latest,
pandas-dev__pandas-16744@b8a6007,pandas-dev/pandas,reviewbench/pandas-dev__pandas-16744,False,ghcr.io/c-crab-benchmark/pandas-dev__pandas-16744,True,ghcr.io/c-crab-benchmark/pandas-dev__pandas-16744,fallback,,sha256:45e9cdb8f4555c451c534efb64f6156521abea822124f7beb89ca3c7269b340d,ghcr.io/c-crab-benchmark/pandas-dev__pandas-16744:latest,ghcr.io/c-crab-benchmark/pandas-dev__pandas-16744@sha256:32761523f9503850ea40ae7a9cbf5c89cd0d8e55dc3405969eafe7c5d8ba1b4a
pandas-dev__pandas-24186@504de70,pandas-dev/pandas,reviewbench/pandas-dev__pandas-24186,True,ghcr.io/c-crab-benchmark/pandas-dev__pandas-24186,False,reviewbench/pandas-dev__pandas-24186,primary,,sha256:f153505e9fed16074020dc4b7e28570816f13bfc75ca0dd3bb6ee82ee29b6f5d,reviewbench/pandas-dev__pandas-24186:latest,
pandas-dev__pandas-23886@d6a2d5b,pandas-dev/pandas,reviewbench/pandas-dev__pandas-23886,False,ghcr.io/c-crab-benchmark/pandas-dev__pandas-23886,True,ghcr.io/c-crab-benchmark/pandas-dev__pandas-23886,fallback,,sha256:60737ca5faa74cc3313327d394ac3b4480b4ba53d4276b55276d0521ed9a9fde,ghcr.io/c-crab-benchmark/pandas-dev__pandas-23886:latest,ghcr.io/c-crab-benchmark/pandas-dev__pandas-23886@sha256:f5c23455143ae3e59c38ac0bb67047d869cd63b767e9ad5f7eff422bcad66512
scipy__scipy-13313@b564f3b,scipy/scipy,reviewbench/scipy__scipy-13313,True,ghcr.io/c-crab-benchmark/scipy__scipy-13313,False,reviewbench/scipy__scipy-13313,primary,,sha256:60302e9d151f2da17b3f798aed0cdd776a39d3a5f37816aa1c303b56980090f2,reviewbench/scipy__scipy-13313:latest,
freqtrade__freqtrade-5846@da4344d,freqtrade/freqtrade,reviewbench/freqtrade__freqtrade-5846,False,ghcr.io/c-crab-benchmark/freqtrade__freqtrade-5846,True,ghcr.io/c-crab-benchmark/freqtrade__freqtrade-5846,fallback,,sha256:4aa1788586342524c20b10eba6e8d0c878991580512bed9815168cdb1fb2e210,ghcr.io/c-crab-benchmark/freqtrade__freqtrade-5846:latest,ghcr.io/c-crab-benchmark/freqtrade__freqtrade-5846@sha256:ec34cbd36d0fd48896f333f123ae78866fbe178dca9f75090aa581fdecd277e7
frappe__frappe-16877@e78a251,frappe/frappe,reviewbench/frappe__frappe-16877,False,ghcr.io/c-crab-benchmark/frappe__frappe-16877,True,ghcr.io/c-crab-benchmark/frappe__frappe-16877,fallback,,sha256:6605a654c83f5bbe7a2945ff0727cdb317f35fc17de75d4ae60e48c9fe93c39b,ghcr.io/c-crab-benchmark/frappe__frappe-16877:latest,ghcr.io/c-crab-benchmark/frappe__frappe-16877@sha256:18e8b87b9f49e8095271207a1040269d314443f1f564226247dd3dd26e64e7e4
matplotlib__matplotlib-27172@9f80d55,matplotlib/matplotlib,reviewbench/matplotlib__matplotlib-27172,False,ghcr.io/c-crab-benchmark/matplotlib__matplotlib-27172,True,ghcr.io/c-crab-benchmark/matplotlib__matplotlib-27172,fallback,,sha256:0fd3a0789b7f58513588a5009f26b337ce91a3159448cd9a124a035659cb3401,ghcr.io/c-crab-benchmark/matplotlib__matplotlib-27172:latest,ghcr.io/c-crab-benchmark/matplotlib__matplotlib-27172@sha256:5577b9d0a588bc917be492d1ed2b62a194b9617552c7ccc3c17fa95db61a756d
pandas-dev__pandas-33962@fc4993f,pandas-dev/pandas,reviewbench/pandas-dev__pandas-33962,True,ghcr.io/c-crab-benchmark/pandas-dev__pandas-33962,False,reviewbench/pandas-dev__pandas-33962,primary,,sha256:c37ec88d32dd11f3eaab04db21a33e5022eb9f35a98a8659caf339f1c6db941c,reviewbench/pandas-dev__pandas-33962:latest,
pandas-dev__pandas-34363@f3c7e18,pandas-dev/pandas,reviewbench/pandas-dev__pandas-34363,True,ghcr.io/c-crab-benchmark/pandas-dev__pandas-34363,False,reviewbench/pandas-dev__pandas-34363,primary,,sha256:a0f07f3cba4f0dfdb0f95f57f17f2c36c854858406091145c450c9b3e6964270,reviewbench/pandas-dev__pandas-34363:latest,
goauthentik__authentik-12630@7fed46f,goauthentik/authentik,reviewbench/goauthentik__authentik-12630,False,ghcr.io/c-crab-benchmark/goauthentik__authentik-12630,True,ghcr.io/c-crab-benchmark/goauthentik__authentik-12630,fallback,,sha256:5bd11f28aaab459ffe439f890fbf4cc033b6e1c260c81cfd5da5740fd0cda8f6,ghcr.io/c-crab-benchmark/goauthentik__authentik-12630:latest,ghcr.io/c-crab-benchmark/goauthentik__authentik-12630@sha256:4bc9331620f1a80b69764f3ee46083a4bda62b83d1080eaab5e261b0567c084c
scikit-learn__scikit-learn-12822@c451532,scikit-learn/scikit-learn,reviewbench/scikit-learn__scikit-learn-12822,False,ghcr.io/c-crab-benchmark/scikit-learn__scikit-learn-12822,True,ghcr.io/c-crab-benchmark/scikit-learn__scikit-learn-12822,fallback,,sha256:7f113c443b62c696779e4bf9293b1a25dd4a9bf998f1971db4f139fd0e3c38f1,ghcr.io/c-crab-benchmark/scikit-learn__scikit-learn-12822:latest,ghcr.io/c-crab-benchmark/scikit-learn__scikit-learn-12822@sha256:f8b19f1c9763ccaeb1b866afd3807d1038e3ec7032f895fe120e89dfaaf9c3ce
pandas-dev__pandas-34933@de64663,pandas-dev/pandas,reviewbench/pandas-dev__pandas-34933,False,ghcr.io/c-crab-benchmark/pandas-dev__pandas-34933,True,ghcr.io/c-crab-benchmark/pandas-dev__pandas-34933,fallback,,sha256:c0bd8b986b8077bdb95e580d34263afd1869c38e2c41cd7117052cdc44ef7492,ghcr.io/c-crab-benchmark/pandas-dev__pandas-34933:latest,ghcr.io/c-crab-benchmark/pandas-dev__pandas-34933@sha256:91e0c1c72a4aa3c6420341f82294042b2e68b5bc88749cc8d0860a4487d16587
pandas-dev__pandas-14737@8e4adbb,pandas-dev/pandas,reviewbench/pandas-dev__pandas-14737,False,ghcr.io/c-crab-benchmark/pandas-dev__pandas-14737,True,ghcr.io/c-crab-benchmark/pandas-dev__pandas-14737,fallback,,sha256:92e7179202301eaf2be4ff400daff858595a28023258258c4b9d22765a4bdda1,ghcr.io/c-crab-benchmark/pandas-dev__pandas-14737:latest,ghcr.io/c-crab-benchmark/pandas-dev__pandas-14737@sha256:8c462bd9bd8a6075e9da892f20f7bababcf51ee8f664ead747281c551f5db31f
pytorch__vision-2596@8859151,pytorch/vision,reviewbench/pytorch__vision-2596,False,ghcr.io/c-crab-benchmark/pytorch__vision-2596,True,ghcr.io/c-crab-benchmark/pytorch__vision-2596,fallback,,sha256:c5a6c580d859c8610ab316c8a01d3d47135afedf31367daf45ebaed5091c3ae6,ghcr.io/c-crab-benchmark/pytorch__vision-2596:latest,ghcr.io/c-crab-benchmark/pytorch__vision-2596@sha256:edcbb76184b2279bd04e2a55ddc1b96168be4206761a0b153c0c096cd4e194be
scipy__scipy-9488@9e81f03,scipy/scipy,reviewbench/scipy__scipy-9488,True,ghcr.io/c-crab-benchmark/scipy__scipy-9488,False,reviewbench/scipy__scipy-9488,primary,,sha256:b463e76a93a34b6cb4c0628fbc870e2d940407339294bd0d1b67894782fb7a62,reviewbench/scipy__scipy-9488:latest,
pandas-dev__pandas-23141@1c22791,pandas-dev/pandas,reviewbench/pandas-dev__pandas-23141,False,ghcr.io/c-crab-benchmark/pandas-dev__pandas-23141,True,ghcr.io/c-crab-benchmark/pandas-dev__pandas-23141,fallback,,sha256:049487a80fdb56b385dbaf4eb2de4d972c8c023ad6e84fc879ca31d10736a8c4,ghcr.io/c-crab-benchmark/pandas-dev__pandas-23141:latest,ghcr.io/c-crab-benchmark/pandas-dev__pandas-23141@sha256:2447b29a6d1710657c86650786788f1e070418092a98b3912ebab4c1912e74e2
ccxt__ccxt-14582@83f50a7,ccxt/ccxt,reviewbench/ccxt__ccxt-14582,False,ghcr.io/c-crab-benchmark/ccxt__ccxt-14582,True,ghcr.io/c-crab-benchmark/ccxt__ccxt-14582,fallback,,sha256:84026d64c2303f83dde09cd4c69850e676ac5c7c686d52020cad36aa7162f734,ghcr.io/c-crab-benchmark/ccxt__ccxt-14582:latest,ghcr.io/c-crab-benchmark/ccxt__ccxt-14582@sha256:6a537577c77870aa494f29c948084a57da17ae0955745506f46477bca1debcb5
ccxt__ccxt-14830@1d1701f,ccxt/ccxt,reviewbench/ccxt__ccxt-14830,False,ghcr.io/c-crab-benchmark/ccxt__ccxt-14830,True,ghcr.io/c-crab-benchmark/ccxt__ccxt-14830,fallback,,sha256:612dd212213007bae9a35aee1d11e4738f47e0dbe90c999cc8b7683f60bcd7d0,ghcr.io/c-crab-benchmark/ccxt__ccxt-14830:latest,ghcr.io/c-crab-benchmark/ccxt__ccxt-14830@sha256:e95ebd76bf15ec9351d9b513b391dfb925fd743e1b811a9b3b127649b51d62c5
ccxt__ccxt-16729@284cdce,ccxt/ccxt,reviewbench/ccxt__ccxt-16729,False,ghcr.io/c-crab-benchmark/ccxt__ccxt-16729,True,ghcr.io/c-crab-benchmark/ccxt__ccxt-16729,fallback,,sha256:6d97d1e3de77ce3db111ca1ff438a69ff5b653bc773d28ca469ebdf8da01a3c4,ghcr.io/c-crab-benchmark/ccxt__ccxt-16729:latest,ghcr.io/c-crab-benchmark/ccxt__ccxt-16729@sha256:82b7f6f9cacc4d5b80f637a3205e33f25768fe6e263697b936da739b84008e92
ccxt__ccxt-21513@c661f32,ccxt/ccxt,reviewbench/ccxt__ccxt-21513,True,ghcr.io/c-crab-benchmark/ccxt__ccxt-21513,False,reviewbench/ccxt__ccxt-21513,primary,,sha256:bf017337e6d5e213e9e3379c551f664c724ecbd22abf390463d07090850839ac,reviewbench/ccxt__ccxt-21513:latest,
saleor__saleor-4508@69bc9d9,saleor/saleor,reviewbench/saleor__saleor-4508,True,ghcr.io/c-crab-benchmark/saleor__saleor-4508,False,reviewbench/saleor__saleor-4508,primary,,sha256:c32acbcd986015b12882074f8e78d6bc109ed605858ec22e488ecfdf01166ee2,reviewbench/saleor__saleor-4508:latest,
zulip__zulip-25349@67de2a4,zulip/zulip,reviewbench/zulip__zulip-25349,False,ghcr.io/c-crab-benchmark/zulip__zulip-25349,True,ghcr.io/c-crab-benchmark/zulip__zulip-25349,fallback,,sha256:58f3e1eea4197c1b2fecd20cfe7f30ce0a506552eb3754e3eac87cfc9892d659,ghcr.io/c-crab-benchmark/zulip__zulip-25349:latest,ghcr.io/c-crab-benchmark/zulip__zulip-25349@sha256:8b279862047859cc27aac21e94a1389453e98524866900887fa3c7ca80073cbd
